,y_true,y_pred_neg,y_pred_hyp,y_pred_hol,edge_i,edge_j
27234,0,2.8373556,-2.5929837,-1.232748,79764,65979
27235,0,2.6654754,-2.8183472,-1.0098715,39436,82445
27236,0,2.4443994,-2.5851243,-0.8973697,2769,85657
27237,0,2.801191,-2.77609,-1.0328674,52603,2139
27238,0,2.5531116,-2.7514105,-0.8510146,9694,25263
27239,0,3.4251862,-3.3231556,-1.270517,51481,465
27240,0,2.8270526,-2.9423003,-1.0341693,57793,20408
27241,0,2.600651,-3.2589836,-0.8588966,62638,47689
27242,0,2.5594747,-2.5890982,-1.0899913,81157,8674
27243,0,2.9320378,-2.8921733,-1.0919433,38505,51086
27244,0,2.7605414,-2.8328946,-1.0589556,38010,73191
27245,0,3.1041787,-3.2660823,-1.1095436,60458,46750
27246,0,2.8675904,-2.920723,-1.0263506,8252,5610
27247,0,2.6626682,-2.7776322,-1.0307324,72586,87119
27248,0,2.806619,-2.865655,-0.963036,9631,63807
27249,0,2.6554887,-2.729322,-1.0341822,79007,43171
27250,0,2.765495,-2.8790662,-0.97055745,27394,76303
27251,0,2.9988189,-3.092166,-1.0884447,42103,13212
27252,0,2.8768654,-2.853741,-1.0102069,62241,52309
27253,0,3.051089,-2.9008799,-1.2168281,58578,89839
27254,0,2.9778514,-2.861268,-1.1333547,89129,47117
27255,0,2.5994878,-2.7825427,-0.93294334,85894,24620
27256,0,2.8075356,-2.839439,-1.1035388,8475,17108
27257,0,2.5949101,-2.7901301,-0.92300826,32284,30758
27258,0,2.381794,-2.6251085,-0.8667041,55760,43905
27259,0,1.6781263,-1.6316335,-0.9656894,79647,83398
27260,0,1.5473838,-3.346137,0.66836584,46976,39392
27261,0,2.6107976,-3.2815802,-0.7172351,15683,29202
27262,0,2.5094151,-3.166339,-0.58076566,68681,29761
27263,0,2.8789666,-2.8457386,-1.2678869,8982,19952
27264,0,2.789775,-2.687212,-1.1860778,35819,64656
27265,0,3.239123,-3.187446,-1.2504638,61609,73281
27266,0,2.78555,-2.8685975,-1.1461352,13370,75548
27267,0,2.5705328,-2.694039,-0.9669665,44084,33401
27268,0,3.1391778,-3.2110875,-1.2270873,75345,13861
27269,0,2.5735354,-2.7915368,-1.0224545,48420,35853
27270,0,2.587029,-2.7930567,-0.9017685,83306,24715
27271,0,3.0664485,-2.836154,-1.3255165,2828,7852
27272,0,2.8042147,-2.8810997,-0.98860705,21895,16638
27273,0,2.593078,-2.8411589,-0.860181,7186,17056
27274,0,2.7140923,-2.8562236,-0.9469867,61060,63942
27275,0,2.786036,-2.8934886,-1.0633193,46467,66208
27276,0,3.000258,-2.8927205,-1.205979,26289,63488
27277,0,2.5408587,-2.7937737,-0.91191757,34975,55388
27278,0,2.7096133,-2.7120597,-1.0385817,85770,80559
27279,0,2.7835646,-2.9929137,-0.90658456,38607,90059
27280,0,2.48702,-2.9112384,-0.7414234,90195,76496
27281,0,2.2760048,-2.394141,-0.88579637,86013,35271
27282,0,2.8162014,-2.7510107,-1.11863,63424,78220
27283,0,2.6858234,-2.7440128,-0.96944046,16105,81533
27284,0,2.8273892,-2.754984,-1.0732343,1862,12630
27285,0,2.562704,-2.677363,-0.8926295,28264,91243
27286,0,2.7454462,-2.7188876,-1.0129895,81510,9446
27287,0,3.1361663,-3.186427,-1.1414089,22953,73246
27288,0,2.5156307,-2.7027822,-0.9345306,14045,15543
27289,0,2.5901163,-2.7345445,-0.86639124,12930,40541
27290,0,2.8109226,-2.9149811,-0.89324415,69800,19055
27291,0,2.3760495,-2.72991,-0.875088,43329,6506
27292,0,2.1847334,-2.405916,-0.75209963,55569,52199
27293,0,2.779765,-2.9274135,-0.9227056,50996,27559
27294,0,2.4634469,-2.6775265,-0.9427215,39810,70975
27295,0,3.0089912,-2.8180816,-1.2823672,22992,47883
27296,0,2.9827101,-2.8532314,-1.0882993,52160,64927
27297,0,1.8697269,-1.7443652,-0.9454139,11996,80211
27298,0,0.8939441,-1.011523,-0.48082682,77306,350
27299,0,0.31608915,-2.0575728,1.4086446,62953,63482
27300,0,2.9236908,-2.8781958,-1.1678816,54885,42658
27301,0,2.55794,-2.8179877,-0.8879974,23947,41109
27302,0,3.0027597,-2.9071229,-1.2096982,60325,55715
27303,0,3.1506712,-3.146593,-1.2304388,77665,19281
27304,0,2.7899532,-2.7856443,-1.0280962,17916,86288
27305,0,2.733884,-2.7984772,-1.0666146,80001,17051
27306,0,2.829838,-2.7746546,-1.1034579,3260,65296
27307,0,2.662562,-2.8817835,-0.8519878,30363,32648
27308,0,2.9622855,-2.7964861,-1.1600643,42959,87975
27309,0,2.7893393,-2.8393748,-1.0695144,12176,51663
27310,0,2.6142845,-2.738879,-0.99372995,24568,31707
27311,0,2.5536764,-2.6698234,-0.9268681,56074,52461
27312,0,3.036017,-3.0365493,-1.0513172,29890,19564
27313,0,2.8799164,-2.9651783,-0.93496567,71336,84732
27314,0,2.5617156,-2.719177,-0.9742468,89582,23419
27315,0,2.5408344,-2.901282,-0.81662315,36795,85848
27316,0,2.971842,-2.8844373,-1.1140069,28307,62313
27317,0,2.7827234,-3.142726,-1.0525268,64867,48147
27318,0,2.8441148,-2.8249266,-1.0507488,66110,28554
27319,0,2.8437657,-2.90322,-1.1911391,72462,48591
27320,0,2.715993,-2.903403,-0.9454613,23093,117
27321,0,2.4087288,-2.546707,-0.99950385,55739,51918
27322,0,2.3184724,-2.7196646,-0.7504541,42177,13944
27323,0,2.8956275,-2.9326699,-1.0655116,85163,70201
27324,0,2.5648525,-2.740741,-1.0605354,88148,64686
27325,0,2.4315534,-2.858456,-0.6599605,35430,23236
27326,0,1.9911772,-2.0379112,-0.8589718,69485,81677
27327,0,3.2062924,-3.0393562,-1.2236935,39530,67828
27328,0,2.910375,-2.828904,-1.1394961,80415,36983
27329,0,2.8127272,-2.8792608,-1.0499713,44180,9664
27330,0,2.808568,-2.7303283,-1.1473842,59137,57300
27331,0,2.9186962,-2.9340587,-1.167494,64663,44529
27332,0,2.8395288,-2.7783139,-1.0616709,79472,60120
27333,0,2.3945029,-3.0623293,-0.702303,74011,75809
27334,0,2.7752786,-2.7826364,-1.0733998,11851,51884
27335,0,3.1501076,-3.3067212,-0.9788742,74576,74527
27336,0,3.4558175,-3.4540522,-1.3198477,49442,59282
27337,0,2.165734,-3.2484884,-0.25986493,50684,48490
27338,0,3.0267856,-2.9501035,-1.2907376,49323,10375
27339,0,2.9029887,-2.87281,-1.0898298,64190,16248
27340,0,2.2671216,-2.5491993,-0.6818668,67261,22317
27341,0,2.974479,-3.0022564,-1.0363384,16002,54153
27342,0,2.8072608,-3.139078,-0.8245076,30548,11102
27343,0,2.7728791,-2.7758777,-1.0923586,7569,52128
27344,0,2.8497386,-2.8923,-1.0039302,25095,64775
27345,0,2.7548149,-2.7258646,-1.1665746,10261,69841
27346,0,2.738894,-2.888157,-0.8830482,73204,43097
27347,0,2.8840406,-2.9027312,-0.9312233,55593,61703
27348,0,-0.0892679,0.4395492,-0.4916112,75801,67548
27349,0,3.001427,-2.9466734,-1.0162967,9249,26414
27350,0,1.6703706,-1.6524626,-0.89131284,84377,84966
27351,0,2.6885455,-2.872126,-0.901418,22352,69084
27352,0,2.9688635,-2.9012413,-1.1128315,8010,44212
27353,0,1.8039923,-2.191805,-0.5145907,67019,15124
27354,0,2.8680813,-2.8805327,-1.0293789,32453,24813
27355,0,2.0224593,-2.2992337,-0.60120326,19768,25111
27356,0,2.9546409,-2.9727795,-1.0855364,52103,81150
27357,0,3.2824543,-3.374254,-1.1635978,51797,65934
27358,0,2.8105278,-2.8488488,-1.0278506,87955,18263
27359,0,2.9699051,-2.9320147,-1.2040582,33414,22348
27360,0,2.9391444,-3.0705914,-1.0482465,57831,10135
27361,0,1.141456,-2.315167,0.4762177,12372,6789
27362,0,3.0165074,-2.9054039,-1.1701682,54567,66693
27363,0,2.6670215,-2.8035004,-0.94395256,12908,85246
27364,0,2.5586376,-2.787491,-0.8956971,18601,54108
27365,0,2.9189553,-2.8117747,-1.137469,56409,66316
27366,0,2.8170772,-2.826277,-1.1276047,68189,314
27367,0,2.8331945,-2.851704,-1.1080185,28952,67084
27368,0,2.221805,-2.8719916,-0.56539994,21252,65200
27369,0,1.811188,-3.0379941,0.29927862,19741,18051
27370,0,2.9496193,-2.9098651,-1.0830245,10080,3838
27371,0,3.0635946,-2.9605548,-1.14782,37468,85190
27372,0,2.4402833,-3.360393,-0.4110922,46522,7220
27373,0,2.9535592,-2.9222853,-1.1448039,54203,47860
27374,0,2.9436948,-3.0056944,-1.1357299,48352,37663
27375,0,2.9878948,-2.9905007,-1.0884812,74825,36416
27376,0,2.619161,-2.6477113,-1.0824641,3856,28720
27377,0,2.5666885,-2.7150357,-1.0318846,9314,88214
27378,0,3.380935,-3.1515934,-1.1285989,75540,31174
27379,0,2.4037156,-2.5852847,-0.88752145,55803,52237
27380,0,2.6605017,-2.9844213,-1.0835025,34603,9974
27381,0,2.5892823,-4.018908,-0.3545048,64182,25011
27382,0,3.0565767,-3.0161664,-1.1900179,20148,86427
27383,0,2.781546,-3.0490975,-1.0198588,48066,9245
27384,0,1.1402845,-2.541152,0.6963593,60137,60459
27385,0,2.5607536,-2.7490203,-1.0536332,73383,4144
27386,0,2.8894646,-2.8153677,-1.0811207,58994,33770
27387,0,2.7841809,-2.833128,-1.0351387,84980,36988
27388,0,2.724079,-2.7470386,-1.1858869,79874,13068
27389,0,2.6710763,-2.7905922,-0.9420486,46550,21071
27390,0,2.9872785,-2.891442,-1.1057993,62740,22755
27391,0,2.5522556,-2.64833,-0.95600176,9227,46079
27392,0,2.9076276,-2.9047763,-1.0719683,61912,16929
27393,0,2.5661364,-2.8235435,-0.8056924,73676,80030
27394,0,2.9991777,-2.931939,-1.2087215,88565,72101
27395,0,3.2035413,-2.8543072,-1.3019476,80153,59259
27396,0,2.3560808,-2.8219352,-0.6082141,38509,2294
27397,0,2.524373,-3.3219993,-0.56573933,29755,15513
27398,0,2.6080134,-2.842051,-0.95157754,13984,79234
27399,0,3.6218865,-3.3009975,-1.4342861,64086,49962
27400,0,2.861755,-2.7022238,-1.2365581,83952,7930
27401,0,2.9418154,-2.9317906,-1.1369163,85994,76393
27402,0,2.7847166,-2.7268732,-1.0852607,11400,6290
27403,0,2.905081,-2.9421792,-0.9998779,14508,85444
27404,0,1.1052606,-1.137962,-0.37773618,53223,38385
27405,0,2.968714,-2.8995605,-1.0865269,69406,60370
27406,0,2.900864,-2.7802184,-1.2359263,13253,41694
27407,0,3.1244464,-3.1436057,-1.0886974,29163,45944
27408,0,2.8088744,-3.0981898,-1.0696385,76600,13827
27409,0,2.67116,-2.7676997,-0.9344199,3974,5476
27410,0,2.2145138,-2.4149547,-0.8397449,72157,3523
27411,0,2.7728918,-2.82781,-0.9785342,54761,17672
27412,0,2.8149638,-2.862936,-1.0017351,66,12080
27413,0,3.2166064,-3.1717024,-1.2572948,78754,32688
27414,0,2.8944721,-2.8019505,-1.323718,7469,86092
27415,0,3.137626,-3.1460104,-1.0674943,84742,55868
27416,0,2.945245,-2.9259706,-1.2462894,48708,82916
27417,0,2.4307687,-2.7987487,-0.7857635,5361,19923
27418,0,2.6432436,-2.780198,-1.015156,86992,3368
27419,0,2.5780046,-2.9040546,-0.8743923,70016,47575
27420,0,2.9221199,-2.8658485,-1.2250955,77411,6847
27421,0,2.7738245,-3.0777209,-0.9122396,47335,54796
27422,0,2.6368184,-2.9220188,-0.84697664,43931,33311
27423,0,2.8200154,-3.0067308,-0.99118066,76840,80323
27424,0,3.1315093,-3.2013757,-1.0881882,36631,56010
27425,0,2.706669,-2.7848353,-1.1127132,82863,65345
27426,0,2.9219794,-2.9672277,-1.0372869,17271,64381
27427,0,2.3530087,-2.729218,-0.65395105,69956,16018
27428,0,2.3999298,-3.0207627,-0.56202406,74414,58750
27429,0,3.1416318,-3.0339754,-1.1260852,73318,43686
27430,0,1.2129306,-3.495329,1.3620504,63775,63786
27431,0,3.2394378,-3.0527294,-1.2276486,17420,85631
27432,0,2.8324509,-2.8691914,-1.1131159,44538,72335
27433,0,2.4488394,-3.4604604,-0.5527256,58344,59693
27434,0,2.408453,-2.7272289,-0.87419176,90328,46152
27435,0,2.9591122,-3.1470919,-0.86587906,6698,13170
27436,0,2.7247663,-2.8166034,-0.9736769,53659,23475
27437,0,2.6583803,-2.9027052,-0.9446154,41682,19360
27438,0,2.6824453,-2.7187595,-1.1620821,2010,37195
27439,0,3.4189472,-3.3633544,-1.3627021,47418,2741
27440,0,2.889493,-2.922091,-1.1077974,13676,52620
27441,0,3.2117934,-3.262968,-1.0224112,65419,79960
27442,0,2.8546104,-2.8210695,-1.093872,57853,55652
27443,0,2.775973,-2.6371171,-1.248583,37890,62317
27444,0,2.7977448,-2.907849,-1.0556117,44684,43005
27445,0,2.8002627,-2.8781404,-1.0390165,84613,32581
27446,0,2.8800976,-2.8886921,-1.0369337,2691,35769
27447,0,2.746686,-2.8017757,-1.0563067,47871,16272
27448,0,3.0724082,-2.7972214,-1.2537687,90625,65413
27449,0,2.9036994,-3.1697764,-1.0625024,12938,46741
27450,0,3.0498974,-3.3398259,-1.0561143,68278,12569
27451,0,2.8627815,-2.9005053,-0.9895116,2958,1574
27452,0,2.6470313,-2.7513282,-0.9902272,38415,4405
27453,0,2.8256068,-2.8165188,-0.98863566,42672,10675
27454,0,2.9435446,-2.917836,-1.1091759,55626,77181
27455,0,2.8280947,-3.1032503,-0.92518026,44009,46298
27456,0,2.9514933,-2.864485,-1.067371,86661,55192
27457,0,2.9082625,-2.9003036,-1.0134149,20056,25207
27458,0,2.402095,-3.676788,-0.19073111,36587,75690
27459,0,3.2682374,-3.199049,-1.1779232,67217,55039
27460,0,3.3962016,-3.1005418,-1.3234344,36595,25841
27461,0,3.203013,-3.468558,-0.96507615,20573,29558
27462,0,2.7317455,-2.7869248,-0.995479,75111,79421
27463,0,2.2644813,-2.8204463,-0.64553535,47549,14190
27464,0,2.3593752,-2.6829138,-0.77827275,27774,29334
27465,0,2.5673423,-2.8315697,-0.9118203,67441,29789
27466,0,2.6666455,-2.736017,-1.0261194,39521,49398
27467,0,2.656692,-2.658573,-0.9971031,53952,30672
27468,0,2.9009924,-2.914922,-1.1282041,68374,27889
27469,0,2.4798467,-2.733446,-0.8621458,66879,26915
27470,0,2.9722445,-3.016598,-1.0835223,51249,16340
27471,0,2.8715532,-2.7823389,-1.085665,55229,88300
27472,0,2.7191784,-2.8355691,-0.9782045,81817,51307
27473,0,2.8127913,-2.8644834,-1.0760839,7134,17668
27474,0,3.0439408,-2.8055315,-1.2564273,7300,78291
27475,0,3.0094554,-3.091646,-1.3105509,30676,50160
27476,0,2.6773405,-2.7393205,-1.0464036,59216,90801
27477,0,3.070833,-3.007721,-1.2528547,75538,8405
27478,0,2.5702302,-2.6752856,-0.95592046,15311,55248
27479,0,2.366237,-2.4835944,-0.9041161,82776,83003
27480,0,2.6609502,-2.877061,-1.0066266,70694,17072
27481,0,2.8924937,-2.9209375,-1.0626725,75783,12026
27482,0,2.6296465,-2.7477403,-1.0399783,1694,33400
27483,0,2.545326,-3.1823058,-0.6862769,68536,44899
27484,0,2.7773647,-2.7957344,-1.0542066,85503,60601
27485,0,2.8640757,-2.832032,-1.0735499,14303,2598
27486,0,2.621164,-2.7709255,-1.1332194,20664,10265
27487,0,2.581428,-2.790438,-0.86909777,72923,89126
27488,0,2.9896636,-2.9125543,-1.0235302,43743,87256
27489,0,2.7642288,-2.8266737,-1.0137156,52027,10948
27490,0,2.6973257,-2.5894237,-1.1156229,69438,64757
27491,0,2.6624439,-2.7923737,-1.0193332,72433,57644
27492,0,3.0506487,-2.9718518,-1.1533364,68762,31489
27493,0,2.8856032,-2.896997,-1.0916824,72336,28293
27494,0,2.5109913,-2.7442694,-0.909346,4833,77317
27495,0,2.8026443,-3.032583,-1.0937157,34764,36591
27496,0,2.6986017,-2.9310489,-1.074876,14991,10740
27497,0,2.9036615,-2.939329,-1.0066297,70581,88283
27498,0,2.8456314,-2.8947833,-1.1428006,6308,64517
27499,0,2.2460194,-2.3281367,-0.90636873,36220,42836
27500,0,2.6481009,-2.8982706,-0.8527599,72087,20562
27501,0,2.3953319,-2.763044,-0.805678,5658,43637
27502,0,2.7689745,-2.902593,-0.98864627,33505,31777
27503,0,2.9713979,-2.9602966,-1.0252782,55155,81841
27504,0,3.0174532,-3.0023158,-1.1324764,90804,46659
27505,0,2.5612066,-2.8125377,-0.9667348,28478,48656
27506,0,-1.8201389,2.4183505,-0.0792096,70565,89756
27507,0,2.5946474,-2.8023884,-0.90363,9683,56138
27508,0,2.8499622,-2.8963516,-1.0676202,5527,5062
27509,0,2.8202243,-2.816703,-1.0589386,28606,61017
27510,0,2.775494,-2.8045492,-1.0739152,64326,32317
27511,0,2.7178414,-2.8520634,-1.1408186,6793,60334
27512,0,2.7612069,-3.1695697,-0.895239,17372,68975
27513,0,2.9740596,-2.9125845,-1.1285083,55389,35735
27514,0,2.6497037,-2.653895,-1.2259202,22907,35684
27515,0,2.6620648,-2.7974496,-0.92501307,11441,17490
27516,0,2.9945467,-2.9797652,-1.1603128,1689,65320
27517,0,2.735211,-2.777157,-1.0302513,63973,82059
27518,0,2.634267,-2.8524113,-0.8822344,83542,21207
27519,0,2.9791648,-2.994635,-1.0831555,29027,51585
27520,0,2.502491,-2.7409356,-0.8747373,71680,5482
27521,0,2.7255945,-2.894101,-1.1328238,7915,22224
27522,0,2.6989317,-2.8881032,-0.8917152,22765,78007
27523,0,3.1663847,-3.126505,-1.1807568,71662,46295
27524,0,2.789945,-2.8480895,-1.0071619,24534,85963
27525,0,2.9974296,-2.928666,-1.2598145,62512,29837
27526,0,2.5781856,-2.8135242,-0.84732723,60990,28767
27527,0,2.6615515,-2.881244,-0.92771125,74845,79287
27528,0,2.1622994,-2.1348586,-0.94435924,90179,195
27529,0,2.893516,-2.909474,-1.053701,28540,19462
27530,0,2.2879846,-3.277006,-0.6294346,47211,19921
27531,0,2.7729025,-2.8479784,-1.0486048,7376,44385
27532,0,3.0181355,-3.1234832,-1.0865935,55966,65769
27533,0,1.4491861,-1.3245194,-0.87319446,77894,452
27534,0,2.8491604,-2.8419032,-1.1061484,40517,32333
27535,0,3.1624875,-3.2216012,-0.96649134,12880,71421
27536,0,3.0438128,-2.9170678,-1.223986,66444,9059
27537,0,2.8466337,-2.8072538,-1.0334772,77713,42648
27538,0,1.4788222,-1.3476465,-0.9270951,78193,90688
27539,0,2.8565662,-2.9112551,-0.98121727,8449,85155
27540,0,2.890629,-2.9595904,-1.1087781,68038,21941
27541,0,2.3853385,-2.5105,-0.9331564,95,85760
27542,0,2.8445354,-2.9029536,-1.111362,13624,83847
27543,0,2.234832,-2.1872687,-0.96885884,82618,88616
27544,0,2.8575609,-2.8643425,-1.1539847,70026,13665
27545,0,3.0590713,-3.008251,-1.2121505,11236,52935
27546,0,1.6868309,-1.864615,-0.6022318,43699,34513
27547,0,2.9564419,-2.8960516,-1.1053226,55681,30429
27548,0,2.7986233,-2.8619945,-1.0165731,51751,21534
27549,0,2.4697,-2.699956,-0.922982,6090,39513
27550,0,2.5470042,-2.7431507,-0.89734834,59598,73183
27551,0,2.9333837,-2.846216,-1.1322759,10901,55385
27552,0,2.95457,-2.8828962,-1.0006818,73175,49106
27553,0,2.831425,-3.110141,-0.8663418,62850,83660
27554,0,2.7292013,-2.7810342,-0.9794667,34529,25234
27555,0,3.2013974,-3.0831869,-1.2549387,76629,15080
27556,0,3.1688926,-2.9962196,-1.2566521,17977,13183
27557,0,2.8117177,-2.8353927,-1.0926921,19314,82744
27558,0,1.819694,-2.833181,-0.0692622,58906,49185
27559,0,2.713759,-2.872905,-0.88784957,65388,27535
27560,0,2.6283698,-2.7555203,-0.97322816,2842,79702
27561,0,3.0567298,-3.0002089,-1.0672513,31793,89191
27562,0,3.1358943,-3.287941,-0.9994513,8243,52986
27563,0,2.965246,-3.0060692,-1.0880373,39305,69116
27564,0,2.7673392,-2.7698503,-1.1458727,66033,79353
27565,0,2.6148376,-3.02079,-0.7355691,16915,9805
27566,0,2.9208455,-2.8897512,-1.0337723,53825,79713
27567,0,2.8248787,-2.8518255,-1.1002,13067,46095
27568,0,2.8034372,-2.7603743,-1.1247967,27593,14362
27569,0,2.8194387,-2.8559048,-1.0767405,45867,66645
27570,0,2.728185,-2.7351294,-1.1338601,12093,32498
27571,0,2.877325,-2.997849,-1.030045,5291,20142
27572,0,2.4616725,-2.7686174,-0.8882393,7855,86692
27573,0,2.9323072,-2.8933127,-1.0913341,24843,3568
27574,0,1.9947712,-2.177391,-0.8784425,45944,33928
27575,0,-0.5877092,1.1752998,-0.5631854,31577,89634
27576,0,3.0231276,-2.8001094,-1.2193377,61451,827
27577,0,2.7274904,-2.726201,-1.0448887,27053,71411
27578,0,2.7619798,-2.8007705,-0.99287856,44386,78852
27579,0,2.7557855,-2.8075943,-1.1110929,13153,37858
27580,0,2.833848,-2.845572,-1.183649,7655,43385
27581,0,2.640999,-2.768301,-1.0113395,40113,62270
27582,0,2.5441208,-2.7211018,-1.0267612,43548,69492
27583,0,2.7334816,-2.8666778,-1.0180538,5514,20710
27584,0,2.7343626,-2.8617198,-0.8877541,52742,76950
27585,0,3.1606965,-3.0381815,-1.2836139,35997,49099
27586,0,2.7584488,-2.9208272,-1.0506976,70962,40825
27587,0,2.4738367,-3.5199695,-0.40130767,15351,29051
27588,0,2.768613,-2.8332734,-1.1306522,53010,2684
27589,0,2.7397308,-2.911557,-0.8712308,86958,21170
27590,0,2.7686903,-3.1638536,-0.6580411,28703,43972
27591,0,3.031601,-3.4425285,-1.2933478,8139,29164
27592,0,2.8129535,-2.7249863,-1.1594396,46664,3946
27593,0,2.83729,-2.6718414,-1.1855488,35266,58562
27594,0,3.1789281,-3.153776,-1.163228,29809,74045
27595,0,3.2065806,-2.9988542,-1.2697374,24914,38153
27596,0,2.84151,-2.8694246,-0.9931567,80635,17558
27597,0,2.7896616,-2.739917,-1.1029675,9282,70248
27598,0,2.0213394,-2.491324,-0.53822035,77199,37335
27599,0,2.747242,-2.9780102,-0.9173403,71202,17270
27600,0,1.9880615,-1.9703248,-0.9802934,79907,84265
27601,0,2.9406126,-3.1971977,-0.9878303,22263,60955
27602,0,2.7274923,-2.7763438,-0.98084104,54163,39411
27603,0,2.9180698,-2.9834745,-1.0107843,44643,84532
27604,0,2.8070798,-2.8724115,-1.0935348,24279,89687
27605,0,2.3421173,-2.5011675,-0.8591111,40742,55097
27606,0,0.023027813,-0.24451885,0.31147674,22925,25267
27607,0,2.906774,-2.9029284,-1.1078335,36723,51381
27608,0,3.266025,-3.232471,-1.0898659,37935,38889
27609,0,2.7496803,-2.9280741,-0.92946243,444,23812
27610,0,2.8845294,-2.8604228,-1.1150597,18043,816
27611,0,2.7377412,-2.8427825,-0.92950743,17481,86528
27612,0,2.9715211,-2.9456332,-1.1900492,24690,80626
27613,0,2.7421856,-2.7421067,-1.1735339,42408,37081
27614,0,2.259427,-2.433801,-0.9100304,86853,82615
27615,0,2.9477856,-2.9394503,-1.0164014,40594,75016
27616,0,2.5761037,-2.760534,-0.9153701,85224,30383
27617,0,2.9833107,-2.9720647,-1.2507918,47937,33178
27618,0,2.8141024,-2.9151533,-1.0423481,53494,67506
27619,0,2.709712,-2.7290225,-1.1333009,9431,69164
27620,0,2.5773385,-2.7353797,-0.99704885,11388,53234
27621,0,2.7520292,-3.018596,-0.9176038,9388,60504
27622,0,3.040953,-3.0640059,-1.0629848,75702,41602
27623,0,1.9821208,-2.03024,-0.94125843,26343,34762
27624,0,2.5447671,-2.785766,-1.035944,21164,71085
27625,0,3.0115397,-2.96019,-1.1621706,75926,30350
27626,0,3.7201226,-3.7278926,-1.0560678,67578,26028
27627,0,1.4182078,-3.2019231,0.7128648,77171,77446
27628,0,3.3652768,-3.203634,-1.2669569,83547,64955
27629,0,2.723408,-2.85079,-1.0389745,83197,37880
27630,0,2.7889469,-2.8327901,-1.0239995,33853,58237
27631,0,2.654024,-2.6845887,-1.0672587,6214,51040
27632,0,3.28618,-3.2747996,-1.0884161,54019,25200
27633,0,2.8791337,-2.8205032,-1.0752914,22869,36093
27634,0,2.9569664,-2.9149344,-1.0865637,39910,52690
27635,0,2.4618347,-3.3532903,-0.71082,8007,8
27636,0,2.8060555,-2.8090427,-1.1322936,106,69913
27637,0,2.9865751,-2.9131784,-1.1524618,87867,9034
27638,0,3.1689115,-3.0811853,-1.1992742,6781,25523
27639,0,2.5013096,-3.0200615,-0.6106539,32000,18391
27640,0,2.4297752,-2.6730187,-0.8849293,17517,3390
27641,0,2.9144254,-2.9285984,-1.0139577,38856,32632
27642,0,2.6683662,-2.7715764,-1.1158227,81671,3328
27643,0,2.8301,-2.9218755,-1.2277664,12349,23030
27644,0,2.7251377,-2.773143,-1.0575665,42624,62539
27645,0,2.4596386,-2.9542406,-0.6541122,20717,3561
27646,0,2.7884314,-3.0141137,-0.8649732,15216,51341
27647,0,2.874619,-2.8660166,-1.1215938,86364,29435
27648,0,2.7207778,-2.806559,-1.050361,35928,63020
27649,0,2.919805,-2.8827329,-1.1583854,21679,7484
27650,0,3.0344956,-3.1194165,-1.2315555,86455,65426
27651,0,3.0614805,-2.942269,-1.1676451,7690,5959
27652,0,2.3947687,-2.6802843,-0.82463706,19605,8544
27653,0,2.6580973,-2.7966237,-0.88502645,71158,78353
27654,0,3.1053553,-3.417213,-0.97292227,61695,49140
